".smooth",".type",".by",".estimate",".se","nitrogen","phosphorus","nymph_density_total_count","longitude","latitude","ecoregion"
"s(phosphorus)","TPRS",NA,-0.0386997967461949,0.0236366454174787,NA,0.0731442666244438,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,-0.0332197898816749,0.0236435573497359,NA,0.0751930049207484,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,-0.0277006698510333,0.0236583476051144,NA,0.0772417432170531,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,-0.0222885821123501,0.0236800999140443,NA,0.0792904815133578,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,-0.0171221454697841,0.0237060008534514,NA,0.0813392198096624,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,-0.0123252500243001,0.0237322803041188,NA,0.0833879581059671,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,-0.0080006765228152,0.0237555893181989,NA,0.0854366964022718,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,-0.00422496023487325,0.0237742850479633,NA,0.0874854346985764,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,-0.00104482929200881,0.0237891195135508,NA,0.0895341729948811,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.0015245717820783,0.0238030530978856,NA,0.0915829112911858,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.00349959765116482,0.0238202499651605,NA,0.0936316495874904,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.00492622041937094,0.0238446381776497,NA,0.0956803878837951,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.00587654568638601,0.0238786062699814,NA,0.0977291261800998,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.00644403421736716,0.023922373251439,NA,0.0997778644764044,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.00673782142103005,0.0239743064521828,NA,0.101826602772709,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.00687657611238133,0.0240320693239826,NA,0.103875341069014,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.00698235066336332,0.0240941235182212,NA,0.105924079365318,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.00717484660253233,0.0241609388248028,NA,0.107972817661623,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.00756645651993257,0.0242353528223582,NA,0.110021555957928,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.00825835145795603,0.024321839791805,NA,0.112070294254232,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.00933777202796598,0.0244248840994876,NA,0.114119032550537,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.0108765885997875,0.0245470447992973,NA,0.116167770846842,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.0129316830526717,0.0246874467816476,NA,0.118216509143146,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.0155456944709488,0.0248415264523103,NA,0.120265247439451,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.0187477028939251,0.0250022190096878,NA,0.122313985735756,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.0225550348410013,0.0251621117867805,NA,0.12436272403206,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.0269752215073385,0.0253159120970555,NA,0.126411462328365,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.0320077768105907,0.0254623628846489,NA,0.12846020062467,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.0376455538449563,0.0256049004809969,NA,0.130508938920974,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.0438755169261169,0.0257507642714892,NA,0.132557677217279,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.0506789493315871,0.0259087680119522,NA,0.134606415513584,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.0580312959334861,0.0260864682128387,NA,0.136655153809888,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.0659016154393793,0.0262879223393477,NA,0.138703892106193,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.074252660603489,0.026512568268234,NA,0.140752630402498,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.0830395543878205,0.0267565046153162,NA,0.142801368698802,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.0922085191508028,0.0270153065186016,NA,0.144850106995107,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.101696617017798,0.0272871798720366,NA,0.146898845291412,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.111433284832749,0.0275750702658026,NA,0.148947583587716,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.121342149883025,0.0278875240646869,NA,0.150996321884021,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.131342692311727,0.0282385713905113,NA,0.153045060180326,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.141352477258279,0.0286454985874938,NA,0.15509379847663,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.151289899391887,0.0291255290616791,NA,0.157142536772935,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.16107781112548,0.0296932508668012,NA,0.15919127506924,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.170644554611961,0.030357359639834,NA,0.161240013365544,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.179925358932271,0.0311184446660614,NA,0.163288751661849,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.18886723641956,0.0319695453437782,NA,0.165337489958154,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.197432390414592,0.0328980572889946,NA,0.167386228254458,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.205593967502577,0.0338871617699063,NA,0.169434966550763,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.213332455010444,0.0349171663125399,NA,0.171483704847068,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.220635075014852,0.0359672412237221,NA,0.173532443143372,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.227495435800794,0.0370169858626238,NA,0.175581181439677,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.233911777281981,0.0380472172339605,NA,0.177629919735982,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.239891007203862,0.0390424429875604,NA,0.179678658032286,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.245449754841408,0.0399923742842288,NA,0.181727396328591,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.250608152578477,0.0408900040729807,NA,0.183776134624896,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.255389864956808,0.0417316581246957,NA,0.1858248729212,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.259820804709404,0.0425162791929156,NA,0.187873611217505,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.263927267022032,0.0432443166069825,NA,0.18992234951381,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.267738217220359,0.0439188079136176,NA,0.191971087810114,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.271285293334126,0.044545412837515,NA,0.194019826106419,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.274602611354575,0.0451324099370566,NA,0.196068564402724,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.277724909805212,0.0456893237297928,NA,0.198117302699028,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.28068672520999,0.0462264004532694,NA,0.200166040995333,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.283522051833107,0.0467538133834539,NA,0.202214779291638,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.286259693599038,0.0472806089779631,NA,0.204263517587942,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.288925209265625,0.0478149580366849,NA,0.206312255884247,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.291540050008157,0.048363535889404,NA,0.208360994180552,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.294121255109612,0.0489314660294163,NA,0.210409732476856,NA,NA,NA,NA
"s(phosphorus)","TPRS",NA,0.296685642390536,0.0495234474565421,NA,0.212458470773161,NA,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-1.45113051687571,0.0116948150569033,NA,NA,1,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-0.315928593589994,0.011694265754307,NA,NA,3.62626262626263,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,0.145680224651184,0.0140903852381635,NA,NA,6.25252525252525,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,0.36197202911999,0.0209793028251243,NA,NA,8.87878787878788,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,0.33657734059809,0.0287707380202642,NA,NA,11.5050505050505,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,0.342575093749786,0.0459474937128039,NA,NA,14.1313131313131,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,0.687881154923995,0.0559228959377373,NA,NA,16.7575757575758,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-0.166728744280895,0.0715743649176603,NA,NA,19.3838383838384,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,0.211963262608782,0.107184825287652,NA,NA,22.010101010101,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,0.986949268252765,0.148477584817157,NA,NA,24.6363636363636,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,1.88439886995532,0.182606329032865,NA,NA,27.2626262626263,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-0.794256743462779,0.18192571921965,NA,NA,29.8888888888889,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-0.60608960375437,0.170791286481444,NA,NA,32.5151515151515,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,1.44668332625509,0.196676866517617,NA,NA,35.1414141414141,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-0.991189803163674,0.182534330127332,NA,NA,37.7676767676768,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-2.78029560257287,0.25998807791047,NA,NA,40.3939393939394,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-2.95876855514903,0.238190161469405,NA,NA,43.020202020202,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-2.20476936710437,0.185690516323005,NA,NA,45.6464646464647,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-1.19721418279255,0.188169005221534,NA,NA,48.2727272727273,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-0.463180322132354,0.20368030561174,NA,NA,50.8989898989899,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-0.0836227344859227,0.199744931862076,NA,NA,53.5252525252525,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-0.0579783300853634,0.19096633162345,NA,NA,56.1515151515152,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-0.385684019160416,0.192047840356425,NA,NA,58.7777777777778,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-1.06617671191434,0.195113638419534,NA,NA,61.4040404040404,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-2.06354646541282,0.17783587332285,NA,NA,64.030303030303,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-3.05682345852095,0.140195352863478,NA,NA,66.6565656565657,NA,NA,NA
"s(nymph_density_total_count)","TPRS",NA,-3.58731616409256,0.10332949012262,NA,NA,69.2828282828283,NA,NA,NA
